match_id,match_date,season,matchweek,matchweek_num,referee,home_team,away_team,home_goals,away_goals,goal_difference,home_xg,away_xg,home_non_penalty_xg,away_non_penalty_xg,home_xg_against,away_xg_against,home_post_shot_xg,away_post_shot_xg,home_goals_minus_xg,away_goals_minus_xg,home_post_shot_xg_diff,away_post_shot_xg_diff,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_avg_shot_distance,away_avg_shot_distance,home_shots_on_target_against,away_shots_on_target_against,home_saves,away_saves,home_clean_sheets,away_clean_sheets,home_possession,away_possession,home_free_kicks,away_free_kicks,home_penalties_scored,away_penalties_scored,home_penalties_attempted,away_penalties_attempted,home_passes_completed,away_passes_completed,home_passes_attempted,away_passes_attempted,home_total_distance_progressed,away_total_distance_progressed,home_progressive_distance,away_progressive_distance,home_progressive_carries,away_progressive_carries,home_assists,away_assists,home_expected_assisted_goals,away_expected_assisted_goals,home_expected_assists,away_expected_assists,home_key_passes,away_key_passes,home_shot_creating_actions,away_shot_creating_actions,home_goal_creating_actions,away_goal_creating_actions,home_miscontrols,away_miscontrols,home_dispossessed,away_dispossessed,home_recoveries,away_recoveries,home_tackles,away_tackles,home_tackles_won,away_tackles_won,home_interceptions,away_interceptions,home_defensive_actions,away_defensive_actions,home_blocks,away_blocks,home_clearances,away_clearances,result,home_fouls,away_fouls,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,result_numeric,shots_difference,shots_on_target_difference,possession_difference,xg_difference,npxg_difference,post_shot_xg_difference,saves_difference,clean_sheets_difference,home_shot_efficiency,away_shot_efficiency,home_shot_accuracy,away_shot_accuracy,b365_prob_home,b365_prob_draw,b365_prob_away,b365_prob_home_norm,b365_prob_draw_norm,b365_prob_away_norm,b365_prob_over25,b365_prob_under25,b365_prob_over25_norm,b365_prob_under25_norm,home_points,away_points,home_cum,away_cum,home_rank_proxy,away_rank_proxy,rank_difference,home_points_last5,home_goals_for_last5,home_goals_against_last5,home_goal_diff_last5,home_wins_last5,home_draws_last5,home_losses_last5,home_form_index,home_avg_shots_last5,home_avg_sot_last5,home_avg_xg_last5,home_avg_poss_last5,away_points_last5,away_goals_for_last5,away_goals_against_last5,away_goal_diff_last5,away_wins_last5,away_draws_last5,away_losses_last5,away_form_index,away_avg_shots_last5,away_avg_sot_last5,away_avg_xg_last5,away_avg_poss_last5
2023-08-12_brighton_and_hove_albion_luton_town,2023-08-12,2024,Matchweek 1,1,David Coote,brighton and hove albion,luton town,4,1,3,4.0,1.5,3.2,0.7,1.5,4.0,1.1,4.9,0.0,-0.5,0.1,0.9,26.0,8.0,11.0,2.0,17.0,16.6,3.0,12.0,2.0,8.0,0.0,0.0,70,30,0.0,0.0,1.0,1.0,1.0,1.0,3.0,11.0,3.0,26.0,9392.0,4180.0,3379.0,2101.0,29.0,13.0,2.0,0.0,2.9,0.7,2.9,1.1,23.0,7.0,48.0,16.0,6.0,1.0,19.0,13.0,8.0,6.0,574.0,187.0,13.0,17.0,10.0,12.0,4.0,9.0,17.0,26.0,7.0,6.0,14.0,28.0,H,11,12,6,7,2,2,0,0,1,18.0,9.0,40,2.5,2.5,-3.8000000000000003,-6.0,0.0,0.15384615384615385,0.125,0.4230769230769231,0.25,0.7518796992481203,0.18181818181818182,0.1111111111111111,0.7196336410554626,0.17402049865523006,0.10634586028930725,0.6172839506172839,0.4347826086956522,0.586734693877551,0.413265306122449,3,0,3,0,3,16,-13,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-12_everton_fulham,2023-08-12,2024,Matchweek 1,1,Stuart Attwell,everton,fulham,0,1,-1,2.7,1.5,2.7,1.5,1.5,2.7,1.1,3.3,-2.7,-0.5,0.1,3.3,19.0,9.0,9.0,2.0,15.8,13.2,2.0,9.0,1.0,9.0,0.0,1.0,42,58,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,19.0,11.0,5926.0,8460.0,2172.0,2970.0,15.0,14.0,0.0,0.0,2.4,0.7,1.0,0.5,14.0,7.0,36.0,16.0,0.0,2.0,12.0,8.0,3.0,9.0,313.0,495.0,13.0,10.0,6.0,4.0,13.0,4.0,26.0,14.0,10.0,12.0,16.0,31.0,A,12,6,10,4,0,2,0,0,-1,10.0,7.0,-16,1.2000000000000002,1.2000000000000002,-2.1999999999999997,-8.0,-1.0,0.0,0.1111111111111111,0.47368421052631576,0.2222222222222222,0.45454545454545453,0.29411764705882354,0.30303030303030304,0.43220338983050843,0.2796610169491525,0.288135593220339,0.49751243781094534,0.5291005291005292,0.4846153846153846,0.5153846153846154,0,3,0,3,17,4,13,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-12_newcastle_united_aston_villa,2023-08-12,2024,Matchweek 1,1,Andy Madley,newcastle united,aston villa,5,1,4,3.3,1.8,3.3,1.8,1.8,3.3,1.8,5.6,1.7,-0.8,0.8,0.6,17.0,16.0,12.0,6.0,13.2,14.5,6.0,12.0,5.0,7.0,0.0,0.0,52,48,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,5.0,7568.0,6524.0,2644.0,2320.0,16.0,21.0,4.0,1.0,3.3,0.9,2.1,0.9,14.0,13.0,31.0,30.0,10.0,2.0,13.0,14.0,8.0,13.0,451.0,407.0,16.0,13.0,9.0,10.0,7.0,6.0,23.0,19.0,5.0,12.0,15.0,14.0,H,12,17,6,5,4,4,0,0,1,1.0,6.0,4,1.4999999999999998,1.4999999999999998,-3.8,-2.0,0.0,0.29411764705882354,0.0625,0.7058823529411765,0.375,0.5714285714285714,0.26666666666666666,0.2173913043478261,0.5413887799136916,0.2526480972930561,0.20596312279325227,0.5780346820809249,0.47619047619047616,0.5483028720626633,0.4516971279373368,3,0,3,0,5,18,-13,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-12_sheffield_united_crystal_palace,2023-08-12,2024,Matchweek 1,1,John Brooks,sheffield united,crystal palace,0,1,-1,0.5,1.9,0.5,1.9,1.9,0.5,1.9,0.0,-0.5,-0.9,0.9,0.0,8.0,24.0,1.0,8.0,19.4,18.5,8.0,1.0,7.0,1.0,0.0,1.0,32,68,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,25.0,12.0,3153.0,9305.0,1529.0,3509.0,5.0,18.0,0.0,1.0,0.4,1.7,0.2,1.3,5.0,20.0,12.0,44.0,0.0,2.0,11.0,27.0,12.0,18.0,179.0,497.0,22.0,21.0,11.0,9.0,11.0,4.0,33.0,25.0,10.0,17.0,36.0,16.0,A,18,11,5,5,3,0,0,0,-1,-16.0,-7.0,-36,-1.4,-1.4,1.9,6.0,-1.0,0.0,0.041666666666666664,0.125,0.3333333333333333,0.3333333333333333,0.30303030303030304,0.42016806722689076,0.31549771029163654,0.28681610026512416,0.39768618944323936,0.45454545454545453,0.5988023952095809,0.43152454780361754,0.5684754521963824,0,3,0,3,19,6,13,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-13_brentford_tottenham_hotspur,2023-08-13,2024,Matchweek 1,1,Robert Jones,brentford,tottenham hotspur,2,2,0,2.2,1.3,1.4,1.3,1.3,2.2,1.1,1.7,-0.2,0.7,-0.9,-0.3,10.0,18.0,5.0,6.0,18.0,19.6,6.0,6.0,4.0,4.0,0.0,0.0,31,69,0.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,13.0,11.0,4769.0,9253.0,2102.0,2521.0,10.0,28.0,1.0,2.0,1.3,1.1,1.0,1.8,7.0,11.0,18.0,27.0,4.0,4.0,11.0,10.0,12.0,7.0,254.0,654.0,17.0,16.0,9.0,10.0,8.0,10.0,25.0,26.0,6.0,11.0,35.0,18.0,D,12,13,3,6,1,4,0,0,0,-8.0,-1.0,-38,0.9000000000000001,0.09999999999999987,-0.5999999999999999,0.0,0.0,0.2,0.1111111111111111,0.5,0.3333333333333333,0.36363636363636365,0.29411764705882354,0.4081632653061224,0.3411487662537115,0.2759291491757961,0.3829220845704924,0.5780346820809249,0.47619047619047616,0.5483028720626633,0.4516971279373368,1,1,1,1,10,11,-1,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-13_chelsea_liverpool,2023-08-13,2024,Matchweek 1,1,Anthony Taylor,chelsea,liverpool,1,1,0,1.4,1.3,1.4,1.3,1.3,1.4,0.8,1.4,-0.4,-0.3,-0.2,0.4,10.0,13.0,4.0,1.0,13.2,17.8,1.0,4.0,0.0,3.0,0.0,0.0,65,35,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,6.0,10545.0,5175.0,3694.0,2083.0,22.0,14.0,1.0,1.0,1.3,1.2,1.2,0.8,9.0,10.0,19.0,24.0,2.0,2.0,25.0,14.0,14.0,7.0,640.0,314.0,13.0,19.0,9.0,9.0,7.0,10.0,20.0,29.0,20.0,10.0,18.0,39.0,D,5,12,4,4,3,3,0,0,0,-3.0,3.0,30,0.09999999999999987,0.09999999999999987,-0.5999999999999999,-3.0,0.0,0.1,0.07692307692307693,0.4,0.07692307692307693,0.3448275862068966,0.29411764705882354,0.42016806722689076,0.3255813953488372,0.27770177838577287,0.39671682626538984,0.5988023952095809,0.45454545454545453,0.5684754521963824,0.43152454780361754,1,1,1,1,12,13,-1,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-14_manchester_united_wolverhampton_wanderers,2023-08-14,2024,Matchweek 1,1,Simon Hooper,manchester united,wolverhampton wanderers,1,0,1,2.2,2.2,2.2,2.2,2.2,2.2,0.8,0.8,-1.2,-2.2,0.8,-0.2,15.0,23.0,2.0,6.0,14.7,15.3,6.0,2.0,6.0,1.0,1.0,0.0,51,49,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,9.0,6421.0,6062.0,2253.0,2424.0,22.0,31.0,1.0,0.0,2.2,1.8,1.7,1.6,13.0,19.0,27.0,42.0,2.0,0.0,21.0,23.0,14.0,9.0,393.0,374.0,18.0,23.0,11.0,10.0,8.0,18.0,26.0,41.0,8.0,12.0,21.0,20.0,H,14,10,8,7,2,3,0,0,1,-8.0,-4.0,2,0.0,0.0,0.0,5.0,1.0,0.06666666666666667,0.0,0.13333333333333333,0.2608695652173913,0.7518796992481203,0.18181818181818182,0.1111111111111111,0.7196336410554626,0.17402049865523006,0.10634586028930725,0.6172839506172839,0.4347826086956522,0.586734693877551,0.413265306122449,3,0,3,0,7,20,-13,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-18_nottingham_forest_sheffield_united,2023-08-18,2024,Matchweek 2,2,Peter Bankes,nottingham forest,sheffield united,2,1,1,1.4,0.5,1.4,0.5,0.5,1.4,1.5,2.1,0.6,0.5,0.5,0.1,16.0,7.0,4.0,3.0,15.6,18.8,3.0,4.0,2.0,2.0,0.0,0.0,50,50,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,16.0,16.0,6984.0,6203.0,2763.0,2258.0,16.0,11.0,2.0,0.0,1.0,0.1,1.1,0.5,13.0,2.0,28.0,10.0,4.0,1.0,16.0,15.0,6.0,5.0,369.0,355.0,20.0,22.0,11.0,15.0,14.0,17.0,34.0,39.0,9.0,10.0,25.0,16.0,H,5,9,6,7,2,3,0,0,1,9.0,1.0,0,0.8999999999999999,0.8999999999999999,-0.6000000000000001,0.0,0.0,0.125,0.14285714285714285,0.25,0.42857142857142855,0.5128205128205129,0.29411764705882354,0.25,0.48519443453442745,0.27827327863003926,0.23653228683553335,0.45454545454545453,0.5988023952095809,0.43152454780361754,0.5684754521963824,3,0,3,0,2,12,-10,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-19_fulham_brentford,2023-08-19,2024,Matchweek 2,2,Darren Bond,fulham,brentford,0,3,-3,0.5,3.7,0.5,3.1,3.7,0.5,3.4,0.2,-0.5,-0.7,0.4,0.2,10.0,16.0,2.0,7.0,22.3,13.8,8.0,2.0,5.0,2.0,0.0,1.0,55,45,1.0,1.0,0.0,1.0,0.0,1.0,6.0,5.0,19.0,13.0,7521.0,6497.0,2282.0,2265.0,15.0,10.0,0.0,1.0,0.2,2.3,0.5,2.3,6.0,9.0,16.0,26.0,0.0,4.0,11.0,12.0,8.0,5.0,411.0,338.0,10.0,13.0,9.0,9.0,3.0,9.0,13.0,22.0,9.0,6.0,23.0,24.0,A,13,12,5,5,2,2,1,0,-1,-6.0,-5.0,10,-3.2,-2.6,3.1999999999999997,3.0,-1.0,0.0,0.1875,0.2,0.4375,0.37037037037037035,0.30303030303030304,0.3802281368821293,0.3515188335358444,0.28760631834750905,0.3608748481166464,0.5102040816326531,0.5154639175257733,0.4974358974358974,0.5025641025641026,0,3,0,3,13,3,10,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-19_liverpool_bournemouth,2023-08-19,2024,Matchweek 2,2,Thomas Bramall,liverpool,bournemouth,3,1,2,3.0,1.3,2.1,1.3,1.3,3.0,1.3,3.8,0.0,-0.3,0.3,0.8,25.0,13.0,9.0,5.0,16.8,19.7,5.0,10.0,4.0,6.0,0.0,0.0,64,36,1.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,12.0,10.0,9454.0,4399.0,3511.0,1632.0,28.0,17.0,0.0,1.0,0.9,0.8,1.0,0.5,15.0,8.0,40.0,21.0,4.0,1.0,19.0,12.0,7.0,7.0,537.0,256.0,15.0,18.0,11.0,11.0,11.0,14.0,26.0,32.0,11.0,13.0,15.0,27.0,H,11,13,10,2,1,3,1,0,1,12.0,4.0,28,1.7,0.8,-2.5,-2.0,0.0,0.12,0.07692307692307693,0.36,0.38461538461538464,0.8333333333333334,0.14285714285714285,0.07692307692307693,0.7913043478260869,0.13565217391304346,0.07304347826086957,0.7518796992481203,0.29411764705882354,0.7188160676532769,0.28118393234672306,3,0,3,0,4,14,-10,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-19_manchester_city_newcastle_united,2023-08-19,2024,Matchweek 2,2,Robert Jones,manchester city,newcastle united,1,0,1,1.0,0.3,1.0,0.3,0.3,1.0,0.1,1.3,0.0,-0.3,0.1,0.3,14.0,7.0,4.0,1.0,17.9,20.3,1.0,4.0,1.0,3.0,1.0,0.0,59,41,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,15.0,4.0,10155.0,7509.0,2989.0,2503.0,25.0,18.0,1.0,0.0,1.0,0.3,0.8,0.3,13.0,7.0,27.0,14.0,2.0,0.0,11.0,15.0,5.0,7.0,627.0,429.0,11.0,10.0,7.0,4.0,4.0,7.0,15.0,17.0,4.0,6.0,10.0,11.0,H,12,11,3,0,1,5,0,0,1,7.0,3.0,18,0.7,0.7,-1.2,-2.0,1.0,0.07142857142857142,0.0,0.2857142857142857,0.14285714285714285,0.5988023952095809,0.25,0.2,0.5709391949757351,0.2383671139023694,0.19069369112189552,0.5780346820809249,0.47619047619047616,0.5483028720626633,0.4516971279373368,3,0,3,0,5,15,-10,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-19_tottenham_hotspur_manchester_united,2023-08-19,2024,Matchweek 2,2,Michael Oliver,tottenham hotspur,manchester united,2,0,2,1.7,2.1,1.7,2.1,2.1,1.7,1.5,1.8,-0.7,-2.1,1.5,0.8,17.0,22.0,6.0,6.0,13.8,15.6,6.0,6.0,6.0,5.0,1.0,0.0,55,45,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,8.0,7812.0,6203.0,2826.0,2289.0,28.0,22.0,0.0,0.0,1.3,1.9,1.4,1.4,13.0,19.0,30.0,40.0,2.0,0.0,16.0,15.0,9.0,5.0,453.0,357.0,15.0,22.0,9.0,11.0,5.0,8.0,20.0,30.0,16.0,9.0,20.0,18.0,H,9,8,5,6,1,3,0,0,1,-5.0,0.0,10,-0.40000000000000013,-0.40000000000000013,-0.30000000000000004,1.0,1.0,0.11764705882352941,0.0,0.35294117647058826,0.2727272727272727,0.35714285714285715,0.2777777777777778,0.42016806722689076,0.33849557522123896,0.26327433628318586,0.39823008849557523,0.6369426751592356,0.42016806722689076,0.6025316455696202,0.39746835443037976,3,0,3,0,6,16,-10,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-19_wolverhampton_wanderers_brighton_and_hove_albion,2023-08-19,2024,Matchweek 2,2,Andy Madley,wolverhampton wanderers,brighton and hove albion,1,4,-3,2.1,2.2,2.1,2.2,2.2,2.1,3.3,1.8,-1.1,1.8,-0.7,0.8,16.0,16.0,5.0,8.0,16.1,15.6,8.0,5.0,4.0,4.0,0.0,0.0,47,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,6438.0,7682.0,2232.0,2610.0,24.0,23.0,1.0,4.0,1.9,2.2,1.5,1.9,12.0,15.0,28.0,32.0,2.0,8.0,17.0,11.0,17.0,10.0,418.0,492.0,20.0,25.0,15.0,17.0,6.0,10.0,26.0,35.0,10.0,6.0,7.0,21.0,A,14,11,5,3,3,6,1,0,-1,0.0,-3.0,-6,-0.10000000000000009,-0.10000000000000009,1.4999999999999998,0.0,0.0,0.0625,0.25,0.3125,0.5,0.25,0.2631578947368421,0.5405405405405405,0.23725953425582186,0.249746878164023,0.5129935875801553,0.5780346820809249,0.47619047619047616,0.5483028720626633,0.4516971279373368,0,3,0,3,17,7,10,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-20_aston_villa_everton,2023-08-20,2024,Matchweek 2,2,Anthony Taylor,aston villa,everton,4,0,4,2.9,0.6,2.2,0.6,0.6,2.9,0.2,3.1,1.1,-0.6,0.2,-0.9,12.0,9.0,6.0,2.0,18.5,14.7,2.0,7.0,2.0,3.0,1.0,0.0,60,40,0.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,6.0,10.0,8809.0,5706.0,2881.0,1982.0,24.0,15.0,1.0,0.0,1.5,0.6,1.5,0.5,10.0,7.0,23.0,14.0,5.0,0.0,18.0,17.0,4.0,7.0,523.0,306.0,9.0,14.0,5.0,10.0,3.0,6.0,12.0,20.0,7.0,8.0,18.0,10.0,H,8,12,7,6,3,4,0,0,1,3.0,4.0,20,2.3,1.6,-2.9,-1.0,1.0,0.3333333333333333,0.0,0.5,0.2222222222222222,0.5882352941176471,0.25,0.2222222222222222,0.5546995377503853,0.2357473035439137,0.20955315870570107,0.5208333333333334,0.5050505050505051,0.5076923076923077,0.4923076923076923,3,0,3,0,8,18,-10,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-20_west_ham_united_chelsea,2023-08-20,2024,Matchweek 2,2,John Brooks,west ham united,chelsea,3,1,2,1.8,2.5,1.0,1.7,2.5,1.8,1.5,2.7,1.2,-1.5,0.5,-0.3,11.0,16.0,5.0,3.0,19.6,17.1,4.0,6.0,2.0,3.0,0.0,0.0,25,75,0.0,0.0,1.0,0.0,1.0,1.0,8.0,1.0,20.0,2.0,3153.0,9656.0,1503.0,2808.0,11.0,37.0,2.0,0.0,0.5,1.4,0.3,1.5,9.0,11.0,21.0,30.0,6.0,2.0,18.0,12.0,13.0,8.0,176.0,657.0,14.0,16.0,6.0,11.0,18.0,3.0,32.0,19.0,5.0,13.0,27.0,13.0,H,12,9,3,9,2,3,1,0,1,-5.0,2.0,-50,-0.7,-0.7,-1.2000000000000002,-1.0,0.0,0.2727272727272727,0.0625,0.45454545454545453,0.1875,0.26666666666666666,0.2857142857142857,0.5,0.25339366515837103,0.27149321266968324,0.4751131221719457,0.5102040816326531,0.5154639175257733,0.4974358974358974,0.5025641025641026,3,0,3,0,9,19,-10,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21_crystal_palace_arsenal,2023-08-21,2024,Matchweek 2,2,David Coote,crystal palace,arsenal,0,1,-1,1.0,2.0,1.0,1.2,2.0,1.0,1.1,0.2,-1.0,-1.0,0.1,0.2,14.0,13.0,2.0,2.0,16.4,16.4,3.0,2.0,2.0,2.0,0.0,1.0,47,53,1.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,11.0,13.0,7105.0,7448.0,2205.0,2162.0,17.0,21.0,0.0,0.0,0.7,0.9,0.8,0.7,10.0,8.0,25.0,26.0,0.0,2.0,14.0,8.0,5.0,8.0,388.0,432.0,14.0,14.0,10.0,7.0,5.0,8.0,19.0,22.0,7.0,5.0,19.0,18.0,A,14,10,1,8,2,1,0,1,-1,1.0,0.0,-6,-1.0,-0.19999999999999996,0.9000000000000001,0.0,-1.0,0.0,0.07692307692307693,0.14285714285714285,0.15384615384615385,0.18181818181818182,0.25,0.625,0.17204301075268816,0.23655913978494622,0.5913978494623655,0.5154639175257733,0.5102040816326531,0.5025641025641026,0.4974358974358974,0,3,0,3,20,10,10,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-25_chelsea_luton_town,2023-08-25,2024,Matchweek 3,3,Robert Jones,chelsea,luton town,3,0,3,2.2,0.4,2.2,0.4,0.4,2.2,0.1,2.7,0.8,-0.4,0.1,-0.3,19.0,11.0,8.0,1.0,14.2,19.0,1.0,8.0,1.0,5.0,1.0,0.0,67,33,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,20.0,10405.0,4614.0,3382.0,1626.0,24.0,8.0,2.0,0.0,1.6,0.2,1.7,0.5,14.0,6.0,35.0,20.0,6.0,0.0,19.0,8.0,11.0,6.0,619.0,253.0,10.0,18.0,6.0,10.0,9.0,5.0,19.0,23.0,3.0,7.0,11.0,19.0,H,15,12,6,4,2,3,0,0,1,8.0,7.0,34,1.8000000000000003,1.8000000000000003,-2.6,-4.0,1.0,0.15789473684210525,0.0,0.42105263157894735,0.09090909090909091,0.7751937984496123,0.18181818181818182,0.09090909090909091,0.7397444519166108,0.17350369872225962,0.08675184936112981,0.5988023952095809,0.45454545454545453,0.5684754521963824,0.43152454780361754,3,0,4,0,3,16,-13,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-26_arsenal_fulham,2023-08-26,2024,Matchweek 3,3,Paul Tierney,arsenal,fulham,2,2,0,3.2,0.6,2.4,0.6,0.6,3.2,0.4,2.0,-1.2,1.4,-1.6,0.0,18.0,8.0,9.0,3.0,13.8,17.8,3.0,10.0,1.0,8.0,0.0,0.0,71,29,0.0,0.0,1.0,0.0,1.0,0.0,2.0,10.0,3.0,19.0,10897.0,3997.0,3297.0,1852.0,28.0,8.0,1.0,1.0,2.0,0.4,3.1,0.3,15.0,4.0,34.0,9.0,3.0,1.0,18.0,11.0,8.0,9.0,639.0,210.0,14.0,18.0,8.0,10.0,6.0,6.0,20.0,24.0,8.0,12.0,11.0,37.0,D,6,5,8,3,0,3,0,1,0,10.0,6.0,42,2.6,1.7999999999999998,-1.6,-7.0,0.0,0.1111111111111111,0.25,0.5,0.375,0.8333333333333334,0.14285714285714285,0.07692307692307693,0.7913043478260869,0.13565217391304346,0.07304347826086957,0.6944444444444444,0.36363636363636365,0.6563245823389022,0.3436754176610979,1,1,4,4,4,5,-1,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-26_bournemouth_tottenham_hotspur,2023-08-26,2024,Matchweek 3,3,Tim Robinson,bournemouth,tottenham hotspur,0,2,-2,0.7,2.1,0.7,2.1,2.1,0.7,2.8,0.3,-0.7,-0.1,0.8,0.3,11.0,17.0,3.0,6.0,17.8,16.6,6.0,3.0,4.0,3.0,0.0,1.0,44,56,0.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,18.0,13.0,6268.0,8012.0,2148.0,3260.0,15.0,28.0,0.0,2.0,0.5,1.8,0.5,2.2,8.0,12.0,20.0,32.0,0.0,4.0,13.0,15.0,7.0,10.0,336.0,497.0,17.0,22.0,8.0,14.0,8.0,12.0,25.0,34.0,10.0,11.0,12.0,29.0,A,18,11,6,2,1,3,0,0,-1,-6.0,-3.0,-12,-1.4000000000000001,-1.4000000000000001,2.5,1.0,-1.0,0.0,0.11764705882352941,0.2727272727272727,0.35294117647058826,0.2631578947368421,0.26666666666666666,0.5235602094240838,0.24982124483353968,0.25315219476465356,0.49702656040180676,0.6535947712418301,0.4,0.6203473945409429,0.3796526054590571,0,3,1,4,15,6,9,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-26_brentford_crystal_palace,2023-08-26,2024,Matchweek 3,3,Peter Bankes,brentford,crystal palace,1,1,0,1.0,0.8,1.0,0.8,0.8,1.0,0.6,0.6,0.0,0.2,-0.4,-0.4,12.0,15.0,1.0,5.0,13.7,16.9,5.0,1.0,4.0,0.0,0.0,0.0,60,40,0.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,10.0,16.0,8636.0,4674.0,3297.0,1770.0,11.0,18.0,1.0,1.0,0.9,0.6,0.7,0.4,10.0,11.0,22.0,25.0,2.0,2.0,16.0,23.0,9.0,4.0,459.0,298.0,9.0,20.0,6.0,9.0,6.0,6.0,15.0,26.0,7.0,10.0,9.0,25.0,D,9,15,8,6,0,0,0,0,0,-3.0,-4.0,20,0.19999999999999996,0.19999999999999996,0.0,4.0,0.0,0.08333333333333333,0.06666666666666667,0.08333333333333333,0.3333333333333333,0.46511627906976744,0.29411764705882354,0.2857142857142857,0.44510940714419295,0.2814662427529456,0.27342435010286137,0.47619047619047616,0.5780346820809249,0.4516971279373368,0.5483028720626633,1,1,2,4,14,7,7,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-26_brighton_and_hove_albion_west_ham_united,2023-08-26,2024,Matchweek 3,3,Anthony Taylor,brighton and hove albion,west ham united,1,3,-2,1.5,3.0,1.5,3.0,3.0,1.5,2.9,1.9,-0.5,0.0,-0.1,0.9,25.0,12.0,10.0,7.0,19.5,12.3,7.0,10.0,4.0,9.0,0.0,0.0,78,22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,24.0,11414.0,2853.0,3365.0,1567.0,42.0,13.0,1.0,2.0,1.0,2.2,2.0,1.1,21.0,9.0,47.0,21.0,2.0,5.0,12.0,12.0,6.0,4.0,689.0,150.0,12.0,15.0,6.0,11.0,6.0,19.0,18.0,34.0,10.0,9.0,12.0,43.0,A,10,9,17,4,1,3,0,0,-1,13.0,3.0,56,-1.5,-1.5,1.0,-5.0,0.0,0.04,0.25,0.4,0.5833333333333334,0.6535947712418301,0.21052631578947367,0.19047619047619047,0.619757688723206,0.1996272134203169,0.18061509785647717,0.6666666666666666,0.3802281368821293,0.6368038740920097,0.36319612590799033,0,3,3,4,10,8,2,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-26_everton_wolverhampton_wanderers,2023-08-26,2024,Matchweek 3,3,Craig Pawson,everton,wolverhampton wanderers,0,1,-1,1.3,1.1,1.3,1.1,1.1,1.3,1.1,1.5,-1.3,-0.1,0.1,1.5,15.0,11.0,7.0,2.0,13.8,17.8,2.0,7.0,1.0,7.0,0.0,1.0,47,53,0.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,19.0,11.0,6254.0,7425.0,2475.0,2638.0,18.0,11.0,0.0,1.0,0.9,0.8,1.1,0.7,8.0,8.0,21.0,19.0,0.0,2.0,17.0,20.0,12.0,13.0,357.0,433.0,26.0,18.0,16.0,10.0,10.0,5.0,36.0,23.0,4.0,8.0,8.0,20.0,A,10,14,7,0,3,4,0,0,-1,4.0,5.0,-6,0.19999999999999996,0.19999999999999996,-0.3999999999999999,-6.0,-1.0,0.0,0.09090909090909091,0.4666666666666667,0.18181818181818182,0.4347826086956522,0.30303030303030304,0.3125,0.41395531164249316,0.2885143081144649,0.2975303802430419,0.47619047619047616,0.5780346820809249,0.4516971279373368,0.5483028720626633,0,3,0,3,17,11,6,,,,,,,,,,,,,,,,,,,,,,,,
